,Iteration,Fitness,FEvals,Time,State,max_iters,pop_size,mutation_prob,init_state,algorithm,activation,bias,early_stopping,clip_max,hidden_layer_sizes,learning_rate_init,max_attempts
0,0,18.14611515452105,101,0.1461468000197783,"[93.40596780273535, 9.446449835144463, 94.53687199297687, 42.96319873487292, 39.54576491945417, -56.78210088392473, 95.25489095524836, -98.75394895908202, -49.40352752331121, -13.041693519110837, 55.876584358750506, -60.462985079949384, 72.59864711984446, 96.68013543506254, -67.23155171906026, 19.46678878657184, -98.202780466489, -22.685743471274122, -91.16798841370009, 91.33059354284717, -12.770670624040463, 89.79546135631256, 57.261197187012186, 73.25785971633968, -65.36691570081037, -85.01028259737859, 20.14854427555386, -66.40556325631923, 46.67603350211397, -18.311227969597056, 5.581764683584069, 87.51431679018839, 4.339224488991604, -78.36132342255387, -68.35531856304011, 9.040530340642562, 4.880816013694684, 27.522048825198738, -19.700911281945423, 29.961021803868448, -20.619999419653467, 24.78322270964462, 53.48099341802478, -64.20521799177384, -24.884846282491523, 0.5066118653868728, 37.33341598326916, -49.26407026772337, 10.94817258851171, 24.986168812819542, 79.10023321122921, -27.429282313374713, 27.511414603747326, -61.71071957620733, -0.44117707653884963, -63.51091908575863, 83.67660782795255, -13.635585731754475, 66.03762041966925, -16.64473906432748, 80.93351774867338, -19.034956537818786, -33.76509938177546, 14.427754054549723, 69.08872981882266, 72.2028623506144, 19.137623413666887, -83.06767779591794, 19.453321463834982, -50.90925828337958, 46.51868971799357, 78.93025846334777, 2.94679418262902, 20.71270207204128, -86.98643752343852, 8.014945928561275, -74.16264326591246, 22.9125692700664, -27.26993059103242, 53.55160686614914, -90.2931727160895, -78.03637637643119, 36.80464302472552, 2.9307394167312992, 14.328274322949824, 68.74139879813109, -2.4524721700651497, 62.028884425228966, 2.048725858988007, 85.34413864805023, 33.38555430792519, -70.2546321131886, -27.08936493484883, 73.15498318881987, -29.942957828896866, -62.19484810876903, -5.475738166845389, -21.443765035574017, 23.785985328818725, -12.646741612097358, -47.815568541100895, -17.50555766744864, -16.193193089539932, 80.48437117522818, 95.92325240809708, 24.71376788138278, -83.36317548582777, 46.599743519198995, 35.73708049579679, 65.2045734050439, -30.509732657788874, -88.22398116837537, 22.364363291058424, -75.1970763373456, 51.905905832666264, 58.88466351532844, -18.27464265002041, 88.75950117660912, -65.24404124894482, 88.51716994539603]",1000,100,0.6,"[0.9340596780273533, 0.09446449835144466, 0.9453687199297687, 0.4296319873487293, 0.3954576491945416, -0.5678210088392472, 0.9525489095524835, -0.9875394895908203, -0.4940352752331121, -0.13041693519110842, 0.5587658435875049, -0.6046298507994938, 0.7259864711984445, 0.9668013543506255, -0.6723155171906026, 0.19466788786571843, -0.98202780466489, -0.22685743471274122, -0.9116798841370009, 0.9133059354284718, -0.1277067062404047, 0.8979546135631256, 0.5726119718701219, 0.7325785971633969, -0.6536691570081037, -0.850102825973786, 0.2014854427555386, -0.6640556325631923, 0.4667603350211398, -0.18311227969597055, 0.05581764683584067, 0.875143167901884, 0.043392244889916, -0.7836132342255386, -0.6835531856304011, 0.09040530340642561, 0.04880816013694678, 0.2752204882519873, -0.1970091128194542, 0.2996102180386846, -0.20619999419653467, 0.24783222709644614, 0.5348099341802477, -0.6420521799177383, -0.24884846282491524, 0.005066118653868745, 0.3733341598326916, -0.4926407026772337, 0.10948172588511706, 0.24986168812819542, 0.7910023321122921, -0.27429282313374714, 0.2751141460374733, -0.6171071957620733, -0.004411770765388567, -0.6351091908575863, 0.8367660782795254, -0.13635585731754474, 0.6603762041966925, -0.16644739064327485, 0.8093351774867339, -0.19034956537818792, -0.33765099381775454, 0.14427754054549724, 0.6908872981882266, 0.7220286235061439, 0.19137623413666893, -0.8306767779591795, 0.19453321463834983, -0.5090925828337958, 0.46518689717993555, 0.7893025846334776, 0.0294679418262902, 0.20712702072041278, -0.8698643752343853, 0.08014945928561268, -0.7416264326591246, 0.22912569270066396, -0.2726993059103242, 0.5355160686614915, -0.902931727160895, -0.7803637637643119, 0.36804643024725525, 0.029307394167312983, 0.1432827432294983, 0.6874139879813108, -0.024524721700651453, 0.6202888442522898, 0.020487258589880097, 0.8534413864805024, 0.333855543079252, -0.7025463211318861, -0.27089364934848836, 0.7315498318881986, -0.29942957828896866, -0.6219484810876903, -0.0547573816684539, -0.21443765035574014, 0.23785985328818726, -0.12646741612097356, -0.47815568541100895, -0.17505557667448635, -0.16193193089539926, 0.8048437117522818, 0.9592325240809707, 0.24713767881382775, -0.8336317548582777, 0.46599743519199, 0.357370804957968, 0.6520457340504391, -0.3050973265778887, -0.8822398116837538, 0.2236436329105842, -0.751970763373456, 0.5190590583266628, 0.5888466351532844, -0.18274642650020412, 0.8875950117660911, -0.6524404124894483, 0.8851716994539605]",ga,relu,False,False,100,[10],0.1,1000
1,100,4.448197653780256,10206,18.72025259991642,"[-53.69524321942634, 85.17446279440378, 62.37752482228598, -34.43550243644317, -6.922280794090341, 30.462685689696173, -35.18864173469139, 83.19894915775305, -6.620022193042672, -24.05807387134638, -84.95024395981295, 51.82131777882745, 81.30824239658679, 65.72168004762636, 49.838698515415615, -20.45761239576693, -6.39466383712562, 74.43445949157157, -55.84507177764284, 26.82953907578272, 47.38820946317651, -39.4227845225791, 54.703533464691816, 15.93992819303918, -95.8073008817383, 98.21538339872745, 24.77756112077536, 95.20593628151795, -80.58374081356303, 22.630475832623915, -26.046116501894673, -90.39698408793404, -67.23201851890563, -67.17748891259032, -3.6986805932637026, 82.53244892545811, 49.1240017814315, -78.93967927068701, 60.19773970173904, -70.43268522961827, 74.49356644384238, 51.827622137582665, 29.100219539995805, 52.363079129138214, 78.66138151427597, -36.862070385177944, 18.116351135574703, 22.296919327734457, 15.093821581945207, 91.88509555428092, 14.281795150703559, -89.99492345313527, -22.15460177841784, -57.627477602092306, 98.14836682387161, -51.986837885588685, 19.95583274706246, 57.6509714671316, 39.228558488518956, 33.5279529325031, 60.71337744115232, -73.87681593869925, -26.350321410374548, 41.09636730580851, -50.5315817356439, -13.40675255305095, -98.23577499834668, 15.551892858233856, 70.39973689391493, -54.78782652091911, 96.65004129386725, -70.22745788327309, 86.99405900818127, 7.568044277866392, -65.855787373455, 42.5700381849187, 54.822796450160695, 28.735900548366345, -45.11000260510376, -0.43104516834446827, 2.1927882099156193, -22.24777541656266, -93.18408023973237, -66.69509427124757, 46.09575456579668, 59.68570346901032, 41.04879054054365, -43.40235757108102, 89.15903666200137, 11.987449693906328, 22.57158723228136, 1.9611381937110934, 35.160307772449244, -69.4577483485387, 2.5061725944379702, -44.53247422338793, -48.81722023871242, 43.08072813629519, 55.303949268854325, -25.77110990316163, 29.04644471220334, 44.36314279136974, -85.54422322162132, -86.80610367769795, -81.12284223944685, -51.99808019788963, -58.13020712209638, -73.68690702740022, -80.61643545251854, 60.82801224545452, -26.336689156667248, 1.8672862005228978, -71.1862046076674, -15.71084100558953, -58.507128126937104, -62.287460224651234, -78.02803074837391, -76.12577816582453, -49.51206835659856, -6.384040104669083]",1000,100,0.6,"[0.9340596780273533, 0.09446449835144466, 0.9453687199297687, 0.4296319873487293, 0.3954576491945416, -0.5678210088392472, 0.9525489095524835, -0.9875394895908203, -0.4940352752331121, -0.13041693519110842, 0.5587658435875049, -0.6046298507994938, 0.7259864711984445, 0.9668013543506255, -0.6723155171906026, 0.19466788786571843, -0.98202780466489, -0.22685743471274122, -0.9116798841370009, 0.9133059354284718, -0.1277067062404047, 0.8979546135631256, 0.5726119718701219, 0.7325785971633969, -0.6536691570081037, -0.850102825973786, 0.2014854427555386, -0.6640556325631923, 0.4667603350211398, -0.18311227969597055, 0.05581764683584067, 0.875143167901884, 0.043392244889916, -0.7836132342255386, -0.6835531856304011, 0.09040530340642561, 0.04880816013694678, 0.2752204882519873, -0.1970091128194542, 0.2996102180386846, -0.20619999419653467, 0.24783222709644614, 0.5348099341802477, -0.6420521799177383, -0.24884846282491524, 0.005066118653868745, 0.3733341598326916, -0.4926407026772337, 0.10948172588511706, 0.24986168812819542, 0.7910023321122921, -0.27429282313374714, 0.2751141460374733, -0.6171071957620733, -0.004411770765388567, -0.6351091908575863, 0.8367660782795254, -0.13635585731754474, 0.6603762041966925, -0.16644739064327485, 0.8093351774867339, -0.19034956537818792, -0.33765099381775454, 0.14427754054549724, 0.6908872981882266, 0.7220286235061439, 0.19137623413666893, -0.8306767779591795, 0.19453321463834983, -0.5090925828337958, 0.46518689717993555, 0.7893025846334776, 0.0294679418262902, 0.20712702072041278, -0.8698643752343853, 0.08014945928561268, -0.7416264326591246, 0.22912569270066396, -0.2726993059103242, 0.5355160686614915, -0.902931727160895, -0.7803637637643119, 0.36804643024725525, 0.029307394167312983, 0.1432827432294983, 0.6874139879813108, -0.024524721700651453, 0.6202888442522898, 0.020487258589880097, 0.8534413864805024, 0.333855543079252, -0.7025463211318861, -0.27089364934848836, 0.7315498318881986, -0.29942957828896866, -0.6219484810876903, -0.0547573816684539, -0.21443765035574014, 0.23785985328818726, -0.12646741612097356, -0.47815568541100895, -0.17505557667448635, -0.16193193089539926, 0.8048437117522818, 0.9592325240809707, 0.24713767881382775, -0.8336317548582777, 0.46599743519199, 0.357370804957968, 0.6520457340504391, -0.3050973265778887, -0.8822398116837538, 0.2236436329105842, -0.751970763373456, 0.5190590583266628, 0.5888466351532844, -0.18274642650020412, 0.8875950117660911, -0.6524404124894483, 0.8851716994539605]",ga,relu,False,False,100,[10],0.1,1000
2,500,4.078414846878506,50610,91.61556509998627,"[-16.939270660382363, -43.20904429304575, 89.14421671909193, 56.121489430314114, -40.12449398948832, 23.209664271300582, -66.23894875723057, -38.08161492068325, 22.977550765280256, -15.617659296235914, 84.67538855769897, 42.062354688492064, 65.03671662131589, 78.96310612509791, 62.74967671696933, -22.688282496964547, 73.01267921424287, 43.87785124277397, 24.85799231913741, -47.83218196186285, -9.299873608824655, 6.484049629160069, -26.40250967278783, -50.75892048872663, 46.920623406637134, 41.126212695049446, 99.93676047334927, 44.174236441462085, -86.81163252990885, -51.998358553647606, 86.38631699043896, 15.288505911945634, 16.120812289538833, -70.53891224836266, 53.323522926988005, 67.98231474719879, -18.621690488584505, 33.479459523740616, -64.49129450289172, -91.96944926966131, 81.69144158406283, -7.25263293380236, 3.2808932842124108, 52.363079129138214, -7.619805520659369, 0.3931209810290852, -7.147162566510133, -74.93069592035724, 72.84136551934225, 42.143695144627685, -33.965313552668746, -85.02441193301429, -33.934317499593774, 74.59997256319011, 30.320727944273642, 81.08523679945566, -60.089170589932614, -11.751700971460167, -24.787062709910913, 86.07181936953796, 23.845667534796974, 74.75704804208945, 66.22577942990856, 35.859410030507064, 74.24499184109868, 97.85880877936631, 45.986934272897116, 11.47532725337355, 46.969028519110054, 56.80535307050778, -82.74098873902598, 53.81277783330191, 59.35719624756507, 56.21814974261687, -34.026934560632995, -53.5347843587374, 9.254605449942943, 7.1904255241747705, 36.615993901633885, -89.55318115093411, 27.386560063576297, -33.09638026814514, 41.483342483245536, 22.85500572834603, 2.4344245637874167, 6.072957905852519, 38.84194165344627, 56.50483669062325, -81.70274383722946, -48.30211631593853, -81.45017924907394, 97.47665762739766, -75.08728220680754, 95.86933021972956, -9.407398360693435, -65.59800743318209, -98.52487613122646, 78.5134735198927, -42.87813137262688, -75.28164822675038, -60.31991230055116, -90.54380795764718, 33.14359233082803, 55.64156621864521, -69.62426358970575, -14.712835485826716, -35.65963882829794, -87.80527214492531, 0.939150605095108, -11.929098099626984, -34.70285826387433, -65.62960680186526, -3.48861784960512, 8.867812642075194, -62.526920371176175, -74.3693804027829, -44.359070316722146, -17.99937128621714, -64.0971199254686, -3.0503678376452115]",1000,100,0.6,"[0.9340596780273533, 0.09446449835144466, 0.9453687199297687, 0.4296319873487293, 0.3954576491945416, -0.5678210088392472, 0.9525489095524835, -0.9875394895908203, -0.4940352752331121, -0.13041693519110842, 0.5587658435875049, -0.6046298507994938, 0.7259864711984445, 0.9668013543506255, -0.6723155171906026, 0.19466788786571843, -0.98202780466489, -0.22685743471274122, -0.9116798841370009, 0.9133059354284718, -0.1277067062404047, 0.8979546135631256, 0.5726119718701219, 0.7325785971633969, -0.6536691570081037, -0.850102825973786, 0.2014854427555386, -0.6640556325631923, 0.4667603350211398, -0.18311227969597055, 0.05581764683584067, 0.875143167901884, 0.043392244889916, -0.7836132342255386, -0.6835531856304011, 0.09040530340642561, 0.04880816013694678, 0.2752204882519873, -0.1970091128194542, 0.2996102180386846, -0.20619999419653467, 0.24783222709644614, 0.5348099341802477, -0.6420521799177383, -0.24884846282491524, 0.005066118653868745, 0.3733341598326916, -0.4926407026772337, 0.10948172588511706, 0.24986168812819542, 0.7910023321122921, -0.27429282313374714, 0.2751141460374733, -0.6171071957620733, -0.004411770765388567, -0.6351091908575863, 0.8367660782795254, -0.13635585731754474, 0.6603762041966925, -0.16644739064327485, 0.8093351774867339, -0.19034956537818792, -0.33765099381775454, 0.14427754054549724, 0.6908872981882266, 0.7220286235061439, 0.19137623413666893, -0.8306767779591795, 0.19453321463834983, -0.5090925828337958, 0.46518689717993555, 0.7893025846334776, 0.0294679418262902, 0.20712702072041278, -0.8698643752343853, 0.08014945928561268, -0.7416264326591246, 0.22912569270066396, -0.2726993059103242, 0.5355160686614915, -0.902931727160895, -0.7803637637643119, 0.36804643024725525, 0.029307394167312983, 0.1432827432294983, 0.6874139879813108, -0.024524721700651453, 0.6202888442522898, 0.020487258589880097, 0.8534413864805024, 0.333855543079252, -0.7025463211318861, -0.27089364934848836, 0.7315498318881986, -0.29942957828896866, -0.6219484810876903, -0.0547573816684539, -0.21443765035574014, 0.23785985328818726, -0.12646741612097356, -0.47815568541100895, -0.17505557667448635, -0.16193193089539926, 0.8048437117522818, 0.9592325240809707, 0.24713767881382775, -0.8336317548582777, 0.46599743519199, 0.357370804957968, 0.6520457340504391, -0.3050973265778887, -0.8822398116837538, 0.2236436329105842, -0.751970763373456, 0.5190590583266628, 0.5888466351532844, -0.18274642650020412, 0.8875950117660911, -0.6524404124894483, 0.8851716994539605]",ga,relu,False,False,100,[10],0.1,1000
3,1000,3.94376844111693,101112,178.65814840001985,"[-22.756330348797675, 94.47161436088055, -24.364959916011657, -95.20958613945429, 80.26805356568914, -93.0808104028387, -97.40522113478262, -11.671516790710527, -83.84725474819048, -77.61169355846445, -27.411451873399727, 99.1927083054309, -16.020395250687585, -6.79576332868092, -9.234996291927317, -15.828701009880874, 12.443610649366676, 72.38852602752175, 71.3146125873441, 65.56839750665736, 49.72779356976966, -87.84503167152842, -41.8302649668111, -32.35380579652096, -67.46628452144279, 7.150249571586727, -79.80315536884275, -28.419795300539292, 91.18078330694206, -62.4697934713129, -6.216760793900818, 82.45552347949157, -76.97673240458582, 13.861522276143276, 31.78278596733992, -89.4313215071644, 80.97827784230626, 48.65925416994895, -30.361744700547533, 56.36091656253831, 98.85804569719497, 24.54909185496102, 32.246475068820985, -57.66769070432236, 17.90603357902883, 99.51587541930525, -53.298708555775164, 40.75336302344809, -59.94544736952274, -60.13305233912589, 73.42745708165683, 98.20640460539286, -50.1905841895369, -64.28971334028864, -32.661322291008176, 3.2939832178119417, 63.105087824480705, 87.65627169432287, 18.044557180280464, 96.43271327234464, -98.19135507557704, -53.7523407339429, 41.674535839712036, 78.55786403662475, -19.932263841032878, -97.88519667520939, -61.0986476186518, 57.3252860478874, 61.45376956428197, -13.445149542170782, 95.67687490371398, -70.22745788327309, -20.249225296055656, 8.675897574057174, 85.34182380266427, 73.55157441116305, -83.05543419491497, 0.690300537309497, 2.315754870049986, 29.70078954903434, 47.6282042128216, 73.45175691914713, 51.00180845152639, 21.06833532853993, 66.18557896555225, -22.21921092147936, -63.32389617596099, -7.762029817260824, 92.92421269519062, 56.52452755594783, 2.9028087492592363, -11.809227750475927, -30.698319689038, 86.79567322284606, -17.14216351248777, 73.1658000288958, 17.815307672832617, -58.501338872172816, -97.95564425465903, 29.77110199512566, -56.602593146499004, -55.205751147451075, 16.46299720455889, 74.0020502774606, -17.497139288614008, -60.59068463272646, -46.50374073454173, 85.14659660969562, 44.23311515468288, -41.60455504251417, -77.40876833869271, 18.531386895655075, -43.5063480661896, 34.695180640371746, -88.63868602078959, -60.69555955291, -80.99293650400885, -7.630340677502431, -49.037993467403275, -57.65342094828871]",1000,100,0.6,"[0.9340596780273533, 0.09446449835144466, 0.9453687199297687, 0.4296319873487293, 0.3954576491945416, -0.5678210088392472, 0.9525489095524835, -0.9875394895908203, -0.4940352752331121, -0.13041693519110842, 0.5587658435875049, -0.6046298507994938, 0.7259864711984445, 0.9668013543506255, -0.6723155171906026, 0.19466788786571843, -0.98202780466489, -0.22685743471274122, -0.9116798841370009, 0.9133059354284718, -0.1277067062404047, 0.8979546135631256, 0.5726119718701219, 0.7325785971633969, -0.6536691570081037, -0.850102825973786, 0.2014854427555386, -0.6640556325631923, 0.4667603350211398, -0.18311227969597055, 0.05581764683584067, 0.875143167901884, 0.043392244889916, -0.7836132342255386, -0.6835531856304011, 0.09040530340642561, 0.04880816013694678, 0.2752204882519873, -0.1970091128194542, 0.2996102180386846, -0.20619999419653467, 0.24783222709644614, 0.5348099341802477, -0.6420521799177383, -0.24884846282491524, 0.005066118653868745, 0.3733341598326916, -0.4926407026772337, 0.10948172588511706, 0.24986168812819542, 0.7910023321122921, -0.27429282313374714, 0.2751141460374733, -0.6171071957620733, -0.004411770765388567, -0.6351091908575863, 0.8367660782795254, -0.13635585731754474, 0.6603762041966925, -0.16644739064327485, 0.8093351774867339, -0.19034956537818792, -0.33765099381775454, 0.14427754054549724, 0.6908872981882266, 0.7220286235061439, 0.19137623413666893, -0.8306767779591795, 0.19453321463834983, -0.5090925828337958, 0.46518689717993555, 0.7893025846334776, 0.0294679418262902, 0.20712702072041278, -0.8698643752343853, 0.08014945928561268, -0.7416264326591246, 0.22912569270066396, -0.2726993059103242, 0.5355160686614915, -0.902931727160895, -0.7803637637643119, 0.36804643024725525, 0.029307394167312983, 0.1432827432294983, 0.6874139879813108, -0.024524721700651453, 0.6202888442522898, 0.020487258589880097, 0.8534413864805024, 0.333855543079252, -0.7025463211318861, -0.27089364934848836, 0.7315498318881986, -0.29942957828896866, -0.6219484810876903, -0.0547573816684539, -0.21443765035574014, 0.23785985328818726, -0.12646741612097356, -0.47815568541100895, -0.17505557667448635, -0.16193193089539926, 0.8048437117522818, 0.9592325240809707, 0.24713767881382775, -0.8336317548582777, 0.46599743519199, 0.357370804957968, 0.6520457340504391, -0.3050973265778887, -0.8822398116837538, 0.2236436329105842, -0.751970763373456, 0.5190590583266628, 0.5888466351532844, -0.18274642650020412, 0.8875950117660911, -0.6524404124894483, 0.8851716994539605]",ga,relu,False,False,100,[10],0.1,1000
