,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
50,0,197.66649171001617,300,0.010398900019936264,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,300,0.6,100
51,10,134.3401312042208,3314,4.878710000019055,"[5, 4, 13, 8, 15, 7, 16, 14, 1, 0, 10, 3, 11, 9, 12, 2, 6, 19, 17, 18]",False,300,0.6,100
52,20,127.52961715398668,6329,9.726170699985232,"[5, 9, 13, 7, 15, 8, 16, 14, 1, 0, 10, 18, 17, 12, 4, 2, 6, 19, 3, 11]",False,300,0.6,100
53,50,127.52961715398668,15359,23.999452899966855,"[5, 9, 13, 7, 15, 8, 16, 14, 1, 0, 10, 18, 17, 12, 4, 2, 6, 19, 3, 11]",False,300,0.6,100
54,100,127.52961715398668,30409,47.52985120000085,"[5, 9, 13, 7, 15, 8, 16, 14, 1, 0, 10, 18, 17, 12, 4, 2, 6, 19, 3, 11]",False,300,0.6,100
55,0,197.66649171001617,300,0.010364399990066886,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,300,0.8,100
56,10,140.26920974807305,3314,4.970121799968183,"[18, 10, 11, 0, 13, 9, 16, 6, 14, 17, 1, 2, 15, 8, 7, 4, 5, 3, 19, 12]",False,300,0.8,100
57,20,135.69001284621078,6327,9.831021599995438,"[10, 16, 7, 13, 2, 12, 8, 15, 9, 3, 6, 14, 17, 1, 4, 18, 0, 19, 11, 5]",False,300,0.8,100
58,50,126.88781109477033,15359,24.354731199971866,"[12, 6, 14, 17, 2, 15, 8, 9, 13, 3, 19, 7, 16, 1, 4, 18, 0, 10, 11, 5]",False,300,0.8,100
59,100,126.88781109477033,30409,48.126075399981346,"[12, 6, 14, 17, 2, 15, 8, 9, 13, 3, 19, 7, 16, 1, 4, 18, 0, 10, 11, 5]",False,300,0.8,100
60,0,197.66649171001617,400,0.013622200000099838,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,400,0.2,100
61,10,119.34121051398377,4416,5.664750299998559,"[7, 15, 9, 8, 13, 19, 14, 6, 16, 18, 2, 12, 5, 10, 0, 3, 11, 1, 4, 17]",False,400,0.2,100
62,20,104.24133504692682,8429,11.13847749994602,"[7, 15, 9, 8, 13, 19, 16, 6, 18, 12, 2, 3, 5, 10, 0, 11, 1, 4, 17, 14]",False,400,0.2,100
63,50,104.24133504692682,20459,27.59626079996815,"[7, 15, 9, 8, 13, 19, 16, 6, 18, 12, 2, 3, 5, 10, 0, 11, 1, 4, 17, 14]",False,400,0.2,100
64,100,104.24133504692682,40509,55.00641929998528,"[7, 15, 9, 8, 13, 19, 16, 6, 18, 12, 2, 3, 5, 10, 0, 11, 1, 4, 17, 14]",False,400,0.2,100
65,0,197.66649171001617,400,0.015684899990446866,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,400,0.4,100
66,10,117.94755121854155,4413,5.711436300014611,"[7, 16, 13, 15, 8, 3, 10, 5, 0, 11, 1, 18, 4, 14, 2, 6, 19, 12, 17, 9]",False,400,0.4,100
67,20,94.04084436080261,8428,11.390479599998798,"[6, 12, 2, 1, 18, 0, 5, 10, 3, 11, 4, 17, 14, 19, 9, 13, 15, 8, 7, 16]",False,400,0.4,100
68,50,94.04084436080261,20458,28.1310436000349,"[6, 12, 2, 1, 18, 0, 5, 10, 3, 11, 4, 17, 14, 19, 9, 13, 15, 8, 7, 16]",False,400,0.4,100
69,100,94.04084436080261,40508,55.877851099998225,"[6, 12, 2, 1, 18, 0, 5, 10, 3, 11, 4, 17, 14, 19, 9, 13, 15, 8, 7, 16]",False,400,0.4,100
70,0,197.66649171001617,400,0.013732299965340644,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,400,0.6,100
71,10,118.79890896685552,4417,5.845031699980609,"[3, 19, 7, 9, 15, 8, 13, 16, 17, 1, 2, 4, 12, 6, 14, 18, 11, 0, 10, 5]",False,400,0.6,100
72,20,92.18044896033372,8433,11.598822599975392,"[7, 6, 2, 12, 19, 16, 14, 17, 4, 1, 18, 0, 11, 10, 5, 3, 9, 15, 8, 13]",False,400,0.6,100
73,50,92.18044896033372,20463,28.339366199972574,"[7, 6, 2, 12, 19, 16, 14, 17, 4, 1, 18, 0, 11, 10, 5, 3, 9, 15, 8, 13]",False,400,0.6,100
74,100,92.18044896033372,40513,55.783187399967574,"[7, 6, 2, 12, 19, 16, 14, 17, 4, 1, 18, 0, 11, 10, 5, 3, 9, 15, 8, 13]",False,400,0.6,100
75,0,197.66649171001617,400,0.013690499996300787,"[19, 3, 18, 6, 13, 4, 0, 17, 12, 11, 15, 10, 9, 2, 16, 7, 8, 1, 5, 14]",False,400,0.8,100
76,10,141.10562166887442,4415,5.832617799984291,"[9, 8, 15, 13, 17, 18, 10, 7, 16, 6, 19, 3, 0, 2, 5, 4, 12, 14, 1, 11]",False,400,0.8,100
77,20,136.79934718729547,8427,11.621185800002422,"[18, 11, 9, 8, 15, 5, 6, 13, 19, 14, 7, 16, 1, 0, 10, 3, 17, 2, 12, 4]",False,400,0.8,100
78,50,120.57016328853814,20461,28.507956199988257,"[16, 13, 12, 2, 9, 8, 15, 19, 3, 11, 5, 1, 0, 10, 4, 18, 17, 14, 6, 7]",False,400,0.8,100
79,100,120.57016328853814,40511,55.75897070002975,"[16, 13, 12, 2, 9, 8, 15, 19, 3, 11, 5, 1, 0, 10, 4, 18, 17, 14, 6, 7]",False,400,0.8,100
