,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
42,20,18.0,4518,0.9903297999999836,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0]",False,300,0.2,100
43,50,18.0,4518,0.9903297999999836,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0]",False,300,0.2,100
44,100,18.0,4518,0.9903297999999836,"[4.0, 5.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 4.0, 4.0, 4.0]",False,300,0.2,100
45,0,3.0,300,0.007686400000011417,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,300,0.4,100
46,10,19.0,3315,0.7881484000000114,"[0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.4,100
47,20,21.0,6326,1.498314999999991,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",False,300,0.4,100
48,50,21.0,7530,1.817989099999977,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",False,300,0.4,100
49,100,21.0,7530,1.817989099999977,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",False,300,0.4,100
50,0,3.0,300,0.0126657999999793,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,300,0.6,100
51,10,18.0,3312,0.8175976999999648,"[0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.6,100
52,20,19.0,6323,1.5510395000000017,"[0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.6,100
53,50,21.0,9635,2.3229956999999786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.6,100
54,100,21.0,9635,2.3229956999999786,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,300,0.6,100
55,0,3.0,300,0.007492000000013377,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,300,0.8,100
56,10,13.0,3313,0.764331000000027,"[1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0]",False,300,0.8,100
57,20,13.0,4818,1.1722013000000402,"[1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0]",False,300,0.8,100
58,50,13.0,4818,1.1722013000000402,"[1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0]",False,300,0.8,100
59,100,13.0,4818,1.1722013000000402,"[1.0, 4.0, 1.0, 1.0, 5.0, 1.0, 1.0, 5.0, 5.0, 1.0, 1.0, 1.0]",False,300,0.8,100
60,0,3.0,400,0.010368200000016259,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,400,0.2,100
61,10,21.0,4414,0.776539200000002,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,400,0.2,100
62,20,21.0,6018,1.0893421000000103,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,400,0.2,100
63,50,21.0,6018,1.0893421000000103,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,400,0.2,100
64,100,21.0,6018,1.0893421000000103,"[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",False,400,0.2,100
65,0,3.0,400,0.018792599999983395,"[2, 5, 1, 0, 0, 2, 1, 2, 4, 5, 1, 0]",False,400,0.4,100
66,10,21.0,4415,0.9625642000000312,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,400,0.4,100
67,20,21.0,8024,1.6882277000000272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,400,0.4,100
68,50,21.0,8024,1.6882277000000272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",False,400,0.4,100
