,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
431,20,58.642442199983634,72.0,4225.0,False,200,0.2,1000
432,21,61.549304499989375,72.0,4426.0,False,200,0.2,1000
433,22,64.45675839995965,72.0,4627.0,False,200,0.2,1000
434,23,67.36440510000102,72.0,4828.0,False,200,0.2,1000
435,24,70.26971449994016,72.0,5029.0,False,200,0.2,1000
436,25,73.17947179998737,72.0,5230.0,False,200,0.2,1000
437,26,76.09399480000138,72.0,5431.0,False,200,0.2,1000
438,27,79.01066229993012,72.0,5632.0,False,200,0.2,1000
439,28,81.92594260000624,72.0,5833.0,False,200,0.2,1000
440,29,84.83604259998538,72.0,6034.0,False,200,0.2,1000
441,30,87.74678209994454,72.0,6235.0,False,200,0.2,1000
442,31,90.66140560002532,72.0,6436.0,False,200,0.2,1000
443,32,93.57170269999187,72.0,6637.0,False,200,0.2,1000
444,33,96.50615329993889,72.0,6838.0,False,200,0.2,1000
445,34,99.43732339993585,72.0,7039.0,False,200,0.2,1000
446,35,102.36771719995886,72.0,7240.0,False,200,0.2,1000
447,36,105.29197269992437,72.0,7441.0,False,200,0.2,1000
448,37,108.1953781999182,72.0,7642.0,False,200,0.2,1000
449,38,111.10759709996637,72.0,7843.0,False,200,0.2,1000
450,39,114.02206129999831,72.0,8044.0,False,200,0.2,1000
451,40,116.96310789999552,72.0,8245.0,False,200,0.2,1000
452,41,119.90529489994515,72.0,8446.0,False,200,0.2,1000
453,42,122.81446309993044,72.0,8647.0,False,200,0.2,1000
454,43,125.72531909996178,72.0,8848.0,False,200,0.2,1000
455,44,128.63510109996423,72.0,9049.0,False,200,0.2,1000
456,45,131.55100999993738,72.0,9250.0,False,200,0.2,1000
457,46,134.4616771999281,72.0,9451.0,False,200,0.2,1000
458,47,137.37326100002974,72.0,9652.0,False,200,0.2,1000
459,48,140.2902673999779,72.0,9853.0,False,200,0.2,1000
460,49,143.2035418000305,72.0,10054.0,False,200,0.2,1000
461,50,146.1096137999557,72.0,10255.0,False,200,0.2,1000
462,51,149.01714849995915,72.0,10456.0,False,200,0.2,1000
463,52,151.92027599993162,72.0,10657.0,False,200,0.2,1000
464,53,154.8337121999357,72.0,10858.0,False,200,0.2,1000
465,54,157.75588539999444,72.0,11059.0,False,200,0.2,1000
466,55,160.6811899000313,72.0,11260.0,False,200,0.2,1000
467,56,163.60761870001443,72.0,11461.0,False,200,0.2,1000
468,57,166.53493900003377,72.0,11662.0,False,200,0.2,1000
469,58,169.44061239995062,72.0,11863.0,False,200,0.2,1000
470,59,172.34820130001754,72.0,12064.0,False,200,0.2,1000
471,60,175.253463299945,72.0,12265.0,False,200,0.2,1000
472,61,178.15695510001387,72.0,12466.0,False,200,0.2,1000
473,62,181.05814390000887,72.0,12667.0,False,200,0.2,1000
474,63,183.97370839992072,72.0,12868.0,False,200,0.2,1000
475,64,186.88142009999137,72.0,13069.0,False,200,0.2,1000
476,65,189.78522049996536,72.0,13270.0,False,200,0.2,1000
477,66,192.68739670002833,72.0,13471.0,False,200,0.2,1000
478,67,195.59159199998248,72.0,13672.0,False,200,0.2,1000
479,68,198.506544200005,72.0,13873.0,False,200,0.2,1000
480,69,201.4243496999843,72.0,14074.0,False,200,0.2,1000
481,70,204.3454628000036,72.0,14275.0,False,200,0.2,1000
482,71,207.26248959999066,72.0,14476.0,False,200,0.2,1000
483,72,210.18950290000066,72.0,14677.0,False,200,0.2,1000
484,73,213.11747920000926,72.0,14878.0,False,200,0.2,1000
485,74,216.03921319998335,72.0,15079.0,False,200,0.2,1000
486,75,218.95233529992402,72.0,15280.0,False,200,0.2,1000
487,76,221.86743500002194,72.0,15481.0,False,200,0.2,1000
488,77,224.77787949994672,72.0,15682.0,False,200,0.2,1000
489,78,227.6865709000267,72.0,15883.0,False,200,0.2,1000
490,79,230.6011006999761,72.0,16084.0,False,200,0.2,1000
491,80,233.52832749998197,72.0,16285.0,False,200,0.2,1000
492,81,236.45323199999984,72.0,16486.0,False,200,0.2,1000
493,82,239.3745867999969,72.0,16687.0,False,200,0.2,1000
494,83,242.29322320001666,72.0,16888.0,False,200,0.2,1000
495,84,245.21189039992169,72.0,17089.0,False,200,0.2,1000
496,85,248.1323121000314,72.0,17290.0,False,200,0.2,1000
497,86,251.06073639995884,72.0,17491.0,False,200,0.2,1000
498,87,253.98774869996123,72.0,17692.0,False,200,0.2,1000
499,88,256.9133571999846,72.0,17893.0,False,200,0.2,1000
500,89,259.8400860999245,72.0,18094.0,False,200,0.2,1000
501,90,262.76986609993037,72.0,18295.0,False,200,0.2,1000
502,91,265.69717619998846,72.0,18496.0,False,200,0.2,1000
503,92,268.61970089992974,72.0,18697.0,False,200,0.2,1000
504,93,271.53576769994106,72.0,18898.0,False,200,0.2,1000
505,94,274.4482629999984,72.0,19099.0,False,200,0.2,1000
506,95,277.36922609992325,72.0,19300.0,False,200,0.2,1000
507,96,280.2843913999386,72.0,19501.0,False,200,0.2,1000
508,97,283.2040160000324,72.0,19702.0,False,200,0.2,1000
509,98,286.11561640002765,72.0,19903.0,False,200,0.2,1000
510,99,289.0302896000212,72.0,20104.0,False,200,0.2,1000
511,100,291.9425098999636,72.0,20305.0,False,200,0.2,1000
512,101,294.87095190002583,72.0,20506.0,False,200,0.2,1000
513,102,0.12221160007175058,72.0,20707.0,False,200,0.2,1000
514,103,3.162593899993226,72.0,20908.0,False,200,0.2,1000
515,104,6.33298459998332,72.0,21109.0,False,200,0.2,1000
516,105,9.468059699982405,72.0,21310.0,False,200,0.2,1000
517,106,12.580142099992372,72.0,21511.0,False,200,0.2,1000
518,0,0.1224846999393776,109.0,200.0,False,200,0.4,1000
519,1,3.0658126999624074,81.0,402.0,False,200,0.4,1000
520,2,6.177974999998696,78.0,604.0,False,200,0.4,1000
521,3,9.071945699979551,72.0,806.0,False,200,0.4,1000
522,4,11.983273299993016,72.0,1007.0,False,200,0.4,1000
523,5,14.895422099973075,71.0,1209.0,False,200,0.4,1000
524,6,17.813762499950826,70.0,1411.0,False,200,0.4,1000
525,7,20.72926329995971,65.0,1613.0,False,200,0.4,1000
526,8,23.643957799999043,65.0,1814.0,False,200,0.4,1000
527,9,26.559075199998915,61.0,2016.0,False,200,0.4,1000
528,10,29.476220299955457,61.0,2217.0,False,200,0.4,1000
529,11,32.4043732000282,61.0,2418.0,False,200,0.4,1000
530,12,35.32252649997827,58.0,2620.0,False,200,0.4,1000
531,13,38.24903720000293,57.0,2822.0,False,200,0.4,1000
532,14,41.16402399993967,56.0,3024.0,False,200,0.4,1000
533,15,44.08478309994098,55.0,3226.0,False,200,0.4,1000
534,16,47.00506679993123,55.0,3427.0,False,200,0.4,1000
535,17,49.91456669999752,55.0,3628.0,False,200,0.4,1000
536,18,52.82088200002909,54.0,3830.0,False,200,0.4,1000
537,19,55.73225659993477,54.0,4031.0,False,200,0.4,1000
538,20,58.642442199983634,54.0,4232.0,False,200,0.4,1000
539,21,61.549304499989375,54.0,4433.0,False,200,0.4,1000
540,22,64.45675839995965,54.0,4634.0,False,200,0.4,1000
541,23,67.36440510000102,54.0,4835.0,False,200,0.4,1000
542,24,70.26971449994016,54.0,5036.0,False,200,0.4,1000
543,25,73.17947179998737,54.0,5237.0,False,200,0.4,1000
544,26,76.09399480000138,54.0,5438.0,False,200,0.4,1000
545,27,79.01066229993012,54.0,5639.0,False,200,0.4,1000
546,28,81.92594260000624,54.0,5840.0,False,200,0.4,1000
547,29,84.83604259998538,54.0,6041.0,False,200,0.4,1000
548,30,87.74678209994454,54.0,6242.0,False,200,0.4,1000
549,31,90.66140560002532,54.0,6443.0,False,200,0.4,1000
550,32,93.57170269999187,54.0,6644.0,False,200,0.4,1000
551,33,96.50615329993889,54.0,6845.0,False,200,0.4,1000
552,34,99.43732339993585,54.0,7046.0,False,200,0.4,1000
553,35,102.36771719995886,54.0,7247.0,False,200,0.4,1000
554,36,105.29197269992437,54.0,7448.0,False,200,0.4,1000
555,37,108.1953781999182,54.0,7649.0,False,200,0.4,1000
556,38,111.10759709996637,54.0,7850.0,False,200,0.4,1000
557,39,114.02206129999831,54.0,8051.0,False,200,0.4,1000
558,40,116.96310789999552,54.0,8252.0,False,200,0.4,1000
559,41,119.90529489994515,54.0,8453.0,False,200,0.4,1000
560,42,122.81446309993044,54.0,8654.0,False,200,0.4,1000
561,43,125.72531909996178,54.0,8855.0,False,200,0.4,1000
562,44,128.63510109996423,54.0,9056.0,False,200,0.4,1000
563,45,131.55100999993738,54.0,9257.0,False,200,0.4,1000
564,46,134.4616771999281,54.0,9458.0,False,200,0.4,1000
565,47,137.37326100002974,54.0,9659.0,False,200,0.4,1000
566,48,140.2902673999779,54.0,9860.0,False,200,0.4,1000
567,49,143.2035418000305,54.0,10061.0,False,200,0.4,1000
568,50,146.1096137999557,54.0,10262.0,False,200,0.4,1000
569,51,149.01714849995915,54.0,10463.0,False,200,0.4,1000
570,52,151.92027599993162,54.0,10664.0,False,200,0.4,1000
571,53,154.8337121999357,54.0,10865.0,False,200,0.4,1000
572,54,157.75588539999444,54.0,11066.0,False,200,0.4,1000
573,55,160.6811899000313,54.0,11267.0,False,200,0.4,1000
574,56,163.60761870001443,54.0,11468.0,False,200,0.4,1000
575,57,166.53493900003377,54.0,11669.0,False,200,0.4,1000
576,58,169.44061239995062,54.0,11870.0,False,200,0.4,1000
577,59,172.34820130001754,54.0,12071.0,False,200,0.4,1000
578,60,175.253463299945,54.0,12272.0,False,200,0.4,1000
579,61,178.15695510001387,54.0,12473.0,False,200,0.4,1000
580,62,181.05814390000887,54.0,12674.0,False,200,0.4,1000
581,63,183.97370839992072,54.0,12875.0,False,200,0.4,1000
582,64,186.88142009999137,54.0,13076.0,False,200,0.4,1000
583,65,189.78522049996536,54.0,13277.0,False,200,0.4,1000
584,66,192.68739670002833,54.0,13478.0,False,200,0.4,1000
585,67,195.59159199998248,54.0,13679.0,False,200,0.4,1000
586,68,198.506544200005,54.0,13880.0,False,200,0.4,1000
587,69,201.4243496999843,54.0,14081.0,False,200,0.4,1000
588,70,204.3454628000036,54.0,14282.0,False,200,0.4,1000
589,71,207.26248959999066,54.0,14483.0,False,200,0.4,1000
590,72,210.18950290000066,54.0,14684.0,False,200,0.4,1000
591,73,213.11747920000926,54.0,14885.0,False,200,0.4,1000
592,74,216.03921319998335,54.0,15086.0,False,200,0.4,1000
593,75,218.95233529992402,54.0,15287.0,False,200,0.4,1000
594,76,221.86743500002194,54.0,15488.0,False,200,0.4,1000
595,77,224.77787949994672,54.0,15689.0,False,200,0.4,1000
596,78,227.6865709000267,54.0,15890.0,False,200,0.4,1000
597,79,230.6011006999761,54.0,16091.0,False,200,0.4,1000
598,80,233.52832749998197,54.0,16292.0,False,200,0.4,1000
599,81,236.45323199999984,54.0,16493.0,False,200,0.4,1000
600,82,239.3745867999969,54.0,16694.0,False,200,0.4,1000
601,83,242.29322320001666,54.0,16895.0,False,200,0.4,1000
602,84,245.21189039992169,54.0,17096.0,False,200,0.4,1000
603,85,248.1323121000314,54.0,17297.0,False,200,0.4,1000
604,86,251.06073639995884,54.0,17498.0,False,200,0.4,1000
605,87,253.98774869996123,54.0,17699.0,False,200,0.4,1000
606,88,256.9133571999846,54.0,17900.0,False,200,0.4,1000
607,89,259.8400860999245,54.0,18101.0,False,200,0.4,1000
608,90,262.76986609993037,54.0,18302.0,False,200,0.4,1000
609,91,265.69717619998846,54.0,18503.0,False,200,0.4,1000
610,92,268.61970089992974,54.0,18704.0,False,200,0.4,1000
611,93,271.53576769994106,54.0,18905.0,False,200,0.4,1000
612,94,274.4482629999984,54.0,19106.0,False,200,0.4,1000
613,95,277.36922609992325,54.0,19307.0,False,200,0.4,1000
614,96,280.2843913999386,54.0,19508.0,False,200,0.4,1000
615,97,283.2040160000324,54.0,19709.0,False,200,0.4,1000
616,98,286.11561640002765,54.0,19910.0,False,200,0.4,1000
617,99,289.0302896000212,54.0,20111.0,False,200,0.4,1000
618,100,291.9425098999636,54.0,20312.0,False,200,0.4,1000
619,101,294.87095190002583,54.0,20513.0,False,200,0.4,1000
620,102,0.12221160007175058,54.0,20714.0,False,200,0.4,1000
621,103,3.162593899993226,54.0,20915.0,False,200,0.4,1000
622,104,6.33298459998332,54.0,21116.0,False,200,0.4,1000
623,105,9.468059699982405,54.0,21317.0,False,200,0.4,1000
624,106,12.580142099992372,54.0,21518.0,False,200,0.4,1000
625,107,15.689623999991454,54.0,21719.0,False,200,0.4,1000
626,108,18.797706500045024,54.0,21920.0,False,200,0.4,1000
627,109,21.906764800078236,54.0,22121.0,False,200,0.4,1000
628,110,25.02040769997984,54.0,22322.0,False,200,0.4,1000
629,111,28.130672900006175,54.0,22523.0,False,200,0.4,1000
630,112,31.23229870002251,54.0,22724.0,False,200,0.4,1000
631,113,34.3423948000418,54.0,22925.0,False,200,0.4,1000
632,114,37.43432520003989,54.0,23126.0,False,200,0.4,1000
633,115,40.531569199985825,54.0,23327.0,False,200,0.4,1000
634,116,43.634738499997184,54.0,23528.0,False,200,0.4,1000
635,117,46.741446000058204,54.0,23729.0,False,200,0.4,1000
636,118,49.84549400000833,54.0,23930.0,False,200,0.4,1000
637,0,0.1224846999393776,109.0,200.0,False,200,0.6,1000
638,1,3.0658126999624074,77.0,402.0,False,200,0.6,1000
639,2,6.177974999998696,77.0,603.0,False,200,0.6,1000
640,3,9.071945699979551,77.0,804.0,False,200,0.6,1000
641,4,11.983273299993016,76.0,1006.0,False,200,0.6,1000
642,5,14.895422099973075,76.0,1207.0,False,200,0.6,1000
643,6,17.813762499950826,73.0,1409.0,False,200,0.6,1000
644,7,20.72926329995971,71.0,1611.0,False,200,0.6,1000
645,8,23.643957799999043,71.0,1812.0,False,200,0.6,1000
646,9,26.559075199998915,71.0,2013.0,False,200,0.6,1000
647,10,29.476220299955457,71.0,2214.0,False,200,0.6,1000
648,11,32.4043732000282,71.0,2415.0,False,200,0.6,1000
649,12,35.32252649997827,71.0,2616.0,False,200,0.6,1000
650,13,38.24903720000293,71.0,2817.0,False,200,0.6,1000
651,14,41.16402399993967,71.0,3018.0,False,200,0.6,1000
652,15,44.08478309994098,70.0,3220.0,False,200,0.6,1000
653,16,47.00506679993123,70.0,3421.0,False,200,0.6,1000
654,17,49.91456669999752,70.0,3622.0,False,200,0.6,1000
655,18,52.82088200002909,70.0,3823.0,False,200,0.6,1000
656,19,55.73225659993477,70.0,4024.0,False,200,0.6,1000
657,20,58.642442199983634,70.0,4225.0,False,200,0.6,1000
658,21,61.549304499989375,70.0,4426.0,False,200,0.6,1000
659,22,64.45675839995965,70.0,4627.0,False,200,0.6,1000
660,23,67.36440510000102,70.0,4828.0,False,200,0.6,1000
661,24,70.26971449994016,70.0,5029.0,False,200,0.6,1000
662,25,73.17947179998737,70.0,5230.0,False,200,0.6,1000
663,26,76.09399480000138,70.0,5431.0,False,200,0.6,1000
664,27,79.01066229993012,70.0,5632.0,False,200,0.6,1000
665,28,81.92594260000624,70.0,5833.0,False,200,0.6,1000
666,29,84.83604259998538,70.0,6034.0,False,200,0.6,1000
667,30,87.74678209994454,70.0,6235.0,False,200,0.6,1000
668,31,90.66140560002532,70.0,6436.0,False,200,0.6,1000
669,32,93.57170269999187,70.0,6637.0,False,200,0.6,1000
670,33,96.50615329993889,70.0,6838.0,False,200,0.6,1000
671,34,99.43732339993585,70.0,7039.0,False,200,0.6,1000
672,35,102.36771719995886,70.0,7240.0,False,200,0.6,1000
673,36,105.29197269992437,70.0,7441.0,False,200,0.6,1000
674,37,108.1953781999182,70.0,7642.0,False,200,0.6,1000
675,38,111.10759709996637,70.0,7843.0,False,200,0.6,1000
676,39,114.02206129999831,70.0,8044.0,False,200,0.6,1000
677,40,116.96310789999552,70.0,8245.0,False,200,0.6,1000
678,41,119.90529489994515,70.0,8446.0,False,200,0.6,1000
679,42,122.81446309993044,70.0,8647.0,False,200,0.6,1000
680,43,125.72531909996178,70.0,8848.0,False,200,0.6,1000
681,44,128.63510109996423,70.0,9049.0,False,200,0.6,1000
682,45,131.55100999993738,70.0,9250.0,False,200,0.6,1000
683,46,134.4616771999281,70.0,9451.0,False,200,0.6,1000
684,47,137.37326100002974,70.0,9652.0,False,200,0.6,1000
685,48,140.2902673999779,70.0,9853.0,False,200,0.6,1000
686,49,143.2035418000305,70.0,10054.0,False,200,0.6,1000
687,50,146.1096137999557,70.0,10255.0,False,200,0.6,1000
688,51,149.01714849995915,70.0,10456.0,False,200,0.6,1000
689,52,151.92027599993162,70.0,10657.0,False,200,0.6,1000
690,53,154.8337121999357,70.0,10858.0,False,200,0.6,1000
691,54,157.75588539999444,70.0,11059.0,False,200,0.6,1000
692,55,160.6811899000313,70.0,11260.0,False,200,0.6,1000
693,56,163.60761870001443,70.0,11461.0,False,200,0.6,1000
694,57,166.53493900003377,70.0,11662.0,False,200,0.6,1000
695,58,169.44061239995062,70.0,11863.0,False,200,0.6,1000
696,59,172.34820130001754,70.0,12064.0,False,200,0.6,1000
697,60,175.253463299945,70.0,12265.0,False,200,0.6,1000
698,61,178.15695510001387,70.0,12466.0,False,200,0.6,1000
699,62,181.05814390000887,70.0,12667.0,False,200,0.6,1000
700,63,183.97370839992072,70.0,12868.0,False,200,0.6,1000
701,64,186.88142009999137,70.0,13069.0,False,200,0.6,1000
702,65,189.78522049996536,70.0,13270.0,False,200,0.6,1000
703,66,192.68739670002833,70.0,13471.0,False,200,0.6,1000
704,67,195.59159199998248,70.0,13672.0,False,200,0.6,1000
705,68,198.506544200005,70.0,13873.0,False,200,0.6,1000
706,69,201.4243496999843,70.0,14074.0,False,200,0.6,1000
707,70,204.3454628000036,70.0,14275.0,False,200,0.6,1000
708,71,207.26248959999066,70.0,14476.0,False,200,0.6,1000
709,72,210.18950290000066,70.0,14677.0,False,200,0.6,1000
710,73,213.11747920000926,70.0,14878.0,False,200,0.6,1000
711,74,216.03921319998335,70.0,15079.0,False,200,0.6,1000
712,75,218.95233529992402,70.0,15280.0,False,200,0.6,1000
713,76,221.86743500002194,70.0,15481.0,False,200,0.6,1000
714,77,224.77787949994672,70.0,15682.0,False,200,0.6,1000
715,78,227.6865709000267,70.0,15883.0,False,200,0.6,1000
716,79,230.6011006999761,70.0,16084.0,False,200,0.6,1000
717,80,233.52832749998197,70.0,16285.0,False,200,0.6,1000
718,81,236.45323199999984,70.0,16486.0,False,200,0.6,1000
719,82,239.3745867999969,70.0,16687.0,False,200,0.6,1000
720,83,242.29322320001666,70.0,16888.0,False,200,0.6,1000
721,84,245.21189039992169,70.0,17089.0,False,200,0.6,1000
722,85,248.1323121000314,70.0,17290.0,False,200,0.6,1000
723,86,251.06073639995884,70.0,17491.0,False,200,0.6,1000
724,87,253.98774869996123,70.0,17692.0,False,200,0.6,1000
725,88,256.9133571999846,70.0,17893.0,False,200,0.6,1000
726,89,259.8400860999245,70.0,18094.0,False,200,0.6,1000
727,90,262.76986609993037,70.0,18295.0,False,200,0.6,1000
728,91,265.69717619998846,70.0,18496.0,False,200,0.6,1000
729,92,268.61970089992974,70.0,18697.0,False,200,0.6,1000
730,93,271.53576769994106,70.0,18898.0,False,200,0.6,1000
731,94,274.4482629999984,70.0,19099.0,False,200,0.6,1000
732,95,277.36922609992325,70.0,19300.0,False,200,0.6,1000
733,96,280.2843913999386,70.0,19501.0,False,200,0.6,1000
734,97,283.2040160000324,70.0,19702.0,False,200,0.6,1000
735,98,286.11561640002765,70.0,19903.0,False,200,0.6,1000
736,99,289.0302896000212,70.0,20104.0,False,200,0.6,1000
737,100,291.9425098999636,70.0,20305.0,False,200,0.6,1000
738,101,294.87095190002583,70.0,20506.0,False,200,0.6,1000
739,102,0.12221160007175058,70.0,20707.0,False,200,0.6,1000
740,103,3.162593899993226,70.0,20908.0,False,200,0.6,1000
741,104,6.33298459998332,70.0,21109.0,False,200,0.6,1000
742,105,9.468059699982405,70.0,21310.0,False,200,0.6,1000
743,106,12.580142099992372,70.0,21511.0,False,200,0.6,1000
744,107,15.689623999991454,70.0,21712.0,False,200,0.6,1000
745,108,18.797706500045024,70.0,21913.0,False,200,0.6,1000
746,109,21.906764800078236,70.0,22114.0,False,200,0.6,1000
747,110,25.02040769997984,70.0,22315.0,False,200,0.6,1000
748,111,28.130672900006175,70.0,22516.0,False,200,0.6,1000
749,112,31.23229870002251,70.0,22717.0,False,200,0.6,1000
750,113,34.3423948000418,70.0,22918.0,False,200,0.6,1000
751,114,37.43432520003989,70.0,23119.0,False,200,0.6,1000
752,115,40.531569199985825,70.0,23320.0,False,200,0.6,1000
753,0,0.1224846999393776,109.0,200.0,False,200,0.8,1000
754,1,3.0658126999624074,76.0,402.0,False,200,0.8,1000
755,2,6.177974999998696,76.0,603.0,False,200,0.8,1000
756,3,9.071945699979551,76.0,804.0,False,200,0.8,1000
757,4,11.983273299993016,76.0,1005.0,False,200,0.8,1000
758,5,14.895422099973075,76.0,1206.0,False,200,0.8,1000
759,6,17.813762499950826,76.0,1407.0,False,200,0.8,1000
760,7,20.72926329995971,76.0,1608.0,False,200,0.8,1000
761,8,23.643957799999043,76.0,1809.0,False,200,0.8,1000
762,9,26.559075199998915,76.0,2010.0,False,200,0.8,1000
763,10,29.476220299955457,76.0,2211.0,False,200,0.8,1000
764,11,32.4043732000282,76.0,2412.0,False,200,0.8,1000
765,12,35.32252649997827,76.0,2613.0,False,200,0.8,1000
766,13,38.24903720000293,76.0,2814.0,False,200,0.8,1000
767,14,41.16402399993967,76.0,3015.0,False,200,0.8,1000
768,15,44.08478309994098,76.0,3216.0,False,200,0.8,1000
769,16,47.00506679993123,76.0,3417.0,False,200,0.8,1000
770,17,49.91456669999752,76.0,3618.0,False,200,0.8,1000
771,18,52.82088200002909,76.0,3819.0,False,200,0.8,1000
772,19,55.73225659993477,76.0,4020.0,False,200,0.8,1000
773,20,58.642442199983634,76.0,4221.0,False,200,0.8,1000
774,21,61.549304499989375,76.0,4422.0,False,200,0.8,1000
775,22,64.45675839995965,76.0,4623.0,False,200,0.8,1000
776,23,67.36440510000102,76.0,4824.0,False,200,0.8,1000
777,24,70.26971449994016,76.0,5025.0,False,200,0.8,1000
778,25,73.17947179998737,76.0,5226.0,False,200,0.8,1000
779,26,76.09399480000138,76.0,5427.0,False,200,0.8,1000
780,27,79.01066229993012,76.0,5628.0,False,200,0.8,1000
781,28,81.92594260000624,76.0,5829.0,False,200,0.8,1000
782,29,84.83604259998538,76.0,6030.0,False,200,0.8,1000
783,30,87.74678209994454,76.0,6231.0,False,200,0.8,1000
784,31,90.66140560002532,76.0,6432.0,False,200,0.8,1000
785,32,93.57170269999187,76.0,6633.0,False,200,0.8,1000
786,33,96.50615329993889,76.0,6834.0,False,200,0.8,1000
787,34,99.43732339993585,76.0,7035.0,False,200,0.8,1000
788,35,102.36771719995886,76.0,7236.0,False,200,0.8,1000
789,36,105.29197269992437,76.0,7437.0,False,200,0.8,1000
790,37,108.1953781999182,76.0,7638.0,False,200,0.8,1000
791,38,111.10759709996637,76.0,7839.0,False,200,0.8,1000
792,39,114.02206129999831,76.0,8040.0,False,200,0.8,1000
793,40,116.96310789999552,76.0,8241.0,False,200,0.8,1000
794,41,119.90529489994515,76.0,8442.0,False,200,0.8,1000
795,42,122.81446309993044,76.0,8643.0,False,200,0.8,1000
796,43,125.72531909996178,76.0,8844.0,False,200,0.8,1000
797,44,128.63510109996423,76.0,9045.0,False,200,0.8,1000
798,45,131.55100999993738,76.0,9246.0,False,200,0.8,1000
799,46,134.4616771999281,76.0,9447.0,False,200,0.8,1000
800,47,137.37326100002974,76.0,9648.0,False,200,0.8,1000
801,48,140.2902673999779,76.0,9849.0,False,200,0.8,1000
802,49,143.2035418000305,76.0,10050.0,False,200,0.8,1000
803,50,146.1096137999557,76.0,10251.0,False,200,0.8,1000
804,51,149.01714849995915,76.0,10452.0,False,200,0.8,1000
805,52,151.92027599993162,76.0,10653.0,False,200,0.8,1000
806,53,154.8337121999357,76.0,10854.0,False,200,0.8,1000
807,54,157.75588539999444,76.0,11055.0,False,200,0.8,1000
808,55,160.6811899000313,76.0,11256.0,False,200,0.8,1000
809,56,163.60761870001443,76.0,11457.0,False,200,0.8,1000
810,57,166.53493900003377,76.0,11658.0,False,200,0.8,1000
811,58,169.44061239995062,76.0,11859.0,False,200,0.8,1000
812,59,172.34820130001754,76.0,12060.0,False,200,0.8,1000
813,60,175.253463299945,76.0,12261.0,False,200,0.8,1000
814,61,178.15695510001387,76.0,12462.0,False,200,0.8,1000
815,62,181.05814390000887,76.0,12663.0,False,200,0.8,1000
816,63,183.97370839992072,76.0,12864.0,False,200,0.8,1000
817,64,186.88142009999137,76.0,13065.0,False,200,0.8,1000
818,65,189.78522049996536,76.0,13266.0,False,200,0.8,1000
819,66,192.68739670002833,76.0,13467.0,False,200,0.8,1000
820,67,195.59159199998248,76.0,13668.0,False,200,0.8,1000
821,68,198.506544200005,76.0,13869.0,False,200,0.8,1000
822,69,201.4243496999843,76.0,14070.0,False,200,0.8,1000
823,70,204.3454628000036,76.0,14271.0,False,200,0.8,1000
824,71,207.26248959999066,76.0,14472.0,False,200,0.8,1000
825,72,210.18950290000066,76.0,14673.0,False,200,0.8,1000
826,73,213.11747920000926,76.0,14874.0,False,200,0.8,1000
827,74,216.03921319998335,76.0,15075.0,False,200,0.8,1000
828,75,218.95233529992402,76.0,15276.0,False,200,0.8,1000
829,76,221.86743500002194,76.0,15477.0,False,200,0.8,1000
830,77,224.77787949994672,76.0,15678.0,False,200,0.8,1000
831,78,227.6865709000267,76.0,15879.0,False,200,0.8,1000
832,79,230.6011006999761,76.0,16080.0,False,200,0.8,1000
833,80,233.52832749998197,76.0,16281.0,False,200,0.8,1000
834,81,236.45323199999984,76.0,16482.0,False,200,0.8,1000
835,82,239.3745867999969,76.0,16683.0,False,200,0.8,1000
836,83,242.29322320001666,76.0,16884.0,False,200,0.8,1000
837,84,245.21189039992169,76.0,17085.0,False,200,0.8,1000
838,85,248.1323121000314,76.0,17286.0,False,200,0.8,1000
839,86,251.06073639995884,76.0,17487.0,False,200,0.8,1000
840,87,253.98774869996123,76.0,17688.0,False,200,0.8,1000
841,88,256.9133571999846,76.0,17889.0,False,200,0.8,1000
842,89,259.8400860999245,76.0,18090.0,False,200,0.8,1000
843,90,262.76986609993037,76.0,18291.0,False,200,0.8,1000
844,91,265.69717619998846,76.0,18492.0,False,200,0.8,1000
845,92,268.61970089992974,76.0,18693.0,False,200,0.8,1000
846,93,271.53576769994106,76.0,18894.0,False,200,0.8,1000
847,94,274.4482629999984,76.0,19095.0,False,200,0.8,1000
848,95,277.36922609992325,76.0,19296.0,False,200,0.8,1000
849,96,280.2843913999386,76.0,19497.0,False,200,0.8,1000
850,97,283.2040160000324,76.0,19698.0,False,200,0.8,1000
851,98,286.11561640002765,76.0,19899.0,False,200,0.8,1000
852,99,289.0302896000212,76.0,20100.0,False,200,0.8,1000
853,100,291.9425098999636,76.0,20301.0,False,200,0.8,1000
854,101,294.87095190002583,76.0,20502.0,False,200,0.8,1000
855,0,0.1224846999393776,109.0,300.0,False,300,0.2,1000
856,1,3.0658126999624074,73.0,602.0,False,300,0.2,1000
857,2,6.177974999998696,71.0,904.0,False,300,0.2,1000
858,3,9.071945699979551,71.0,1205.0,False,300,0.2,1000
859,4,11.983273299993016,67.0,1507.0,False,300,0.2,1000
860,5,14.895422099973075,67.0,1808.0,False,300,0.2,1000
861,6,17.813762499950826,67.0,2109.0,False,300,0.2,1000
862,7,20.72926329995971,67.0,2410.0,False,300,0.2,1000
863,8,23.643957799999043,66.0,2712.0,False,300,0.2,1000
864,9,26.559075199998915,63.0,3014.0,False,300,0.2,1000
865,10,29.476220299955457,63.0,3315.0,False,300,0.2,1000
866,11,32.4043732000282,62.0,3617.0,False,300,0.2,1000
