,Iteration,Fitness,FEvals,Time,State,use_fast_mimic,Population Size,Keep Percent,max_iters
0,0,17.0,100,0.039850000001024455,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,100,0.2,100
1,10,10.0,1112,2.9438563999719918,"[14.0, 19.0, 11.0, 5.0, 14.0, 2.0, 13.0, 18.0, 14.0, 7.0, 0.0, 4.0, 12.0, 4.0, 16.0, 18.0, 11.0, 1.0, 18.0, 2.0]",False,100,0.2,100
2,20,10.0,2122,5.79752159997588,"[14.0, 19.0, 11.0, 5.0, 14.0, 2.0, 13.0, 18.0, 14.0, 7.0, 0.0, 4.0, 12.0, 4.0, 16.0, 18.0, 11.0, 1.0, 18.0, 2.0]",False,100,0.2,100
3,50,10.0,5152,14.391383799957111,"[14.0, 19.0, 11.0, 5.0, 14.0, 2.0, 13.0, 18.0, 14.0, 7.0, 0.0, 4.0, 12.0, 4.0, 16.0, 18.0, 11.0, 1.0, 18.0, 2.0]",False,100,0.2,100
4,100,10.0,10202,28.51443439995637,"[14.0, 19.0, 11.0, 5.0, 14.0, 2.0, 13.0, 18.0, 14.0, 7.0, 0.0, 4.0, 12.0, 4.0, 16.0, 18.0, 11.0, 1.0, 18.0, 2.0]",False,100,0.2,100
5,0,17.0,100,0.037842500023543835,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,100,0.4,100
6,10,8.0,1112,2.9489191000466235,"[5.0, 9.0, 4.0, 6.0, 17.0, 3.0, 16.0, 16.0, 3.0, 10.0, 2.0, 1.0, 16.0, 11.0, 15.0, 12.0, 16.0, 0.0, 7.0, 15.0]",False,100,0.4,100
7,20,8.0,2122,5.813648600014858,"[5.0, 9.0, 4.0, 6.0, 17.0, 3.0, 16.0, 16.0, 3.0, 10.0, 2.0, 1.0, 16.0, 11.0, 15.0, 12.0, 16.0, 0.0, 7.0, 15.0]",False,100,0.4,100
8,50,8.0,5152,14.370761900034267,"[5.0, 9.0, 4.0, 6.0, 17.0, 3.0, 16.0, 16.0, 3.0, 10.0, 2.0, 1.0, 16.0, 11.0, 15.0, 12.0, 16.0, 0.0, 7.0, 15.0]",False,100,0.4,100
9,100,8.0,10202,28.663881300017238,"[5.0, 9.0, 4.0, 6.0, 17.0, 3.0, 16.0, 16.0, 3.0, 10.0, 2.0, 1.0, 16.0, 11.0, 15.0, 12.0, 16.0, 0.0, 7.0, 15.0]",False,100,0.4,100
10,0,17.0,100,0.037890000035986304,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,100,0.6,100
11,10,10.0,1113,2.943319000012707,"[19.0, 7.0, 11.0, 6.0, 1.0, 19.0, 16.0, 12.0, 8.0, 13.0, 4.0, 7.0, 13.0, 5.0, 13.0, 10.0, 15.0, 4.0, 2.0, 17.0]",False,100,0.6,100
12,20,10.0,2123,5.783171900024172,"[19.0, 7.0, 11.0, 6.0, 1.0, 19.0, 16.0, 12.0, 8.0, 13.0, 4.0, 7.0, 13.0, 5.0, 13.0, 10.0, 15.0, 4.0, 2.0, 17.0]",False,100,0.6,100
13,50,10.0,5153,13.996008300047833,"[19.0, 7.0, 11.0, 6.0, 1.0, 19.0, 16.0, 12.0, 8.0, 13.0, 4.0, 7.0, 13.0, 5.0, 13.0, 10.0, 15.0, 4.0, 2.0, 17.0]",False,100,0.6,100
14,100,10.0,10203,27.617456700012553,"[19.0, 7.0, 11.0, 6.0, 1.0, 19.0, 16.0, 12.0, 8.0, 13.0, 4.0, 7.0, 13.0, 5.0, 13.0, 10.0, 15.0, 4.0, 2.0, 17.0]",False,100,0.6,100
15,0,17.0,100,0.03770709998207167,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,100,0.8,100
16,10,11.0,1111,2.9899390999926254,"[17.0, 19.0, 2.0, 15.0, 19.0, 5.0, 13.0, 4.0, 1.0, 18.0, 18.0, 6.0, 16.0, 3.0, 0.0, 11.0, 1.0, 13.0, 7.0, 3.0]",False,100,0.8,100
17,20,11.0,2121,5.8896450999891385,"[17.0, 19.0, 2.0, 15.0, 19.0, 5.0, 13.0, 4.0, 1.0, 18.0, 18.0, 6.0, 16.0, 3.0, 0.0, 11.0, 1.0, 13.0, 7.0, 3.0]",False,100,0.8,100
18,50,11.0,5151,14.390101999975741,"[17.0, 19.0, 2.0, 15.0, 19.0, 5.0, 13.0, 4.0, 1.0, 18.0, 18.0, 6.0, 16.0, 3.0, 0.0, 11.0, 1.0, 13.0, 7.0, 3.0]",False,100,0.8,100
19,100,11.0,10201,28.31567719997838,"[17.0, 19.0, 2.0, 15.0, 19.0, 5.0, 13.0, 4.0, 1.0, 18.0, 18.0, 6.0, 16.0, 3.0, 0.0, 11.0, 1.0, 13.0, 7.0, 3.0]",False,100,0.8,100
20,0,17.0,200,0.0744016999960877,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,200,0.2,100
21,10,6.0,2213,3.2408480999874882,"[19.0, 7.0, 12.0, 8.0, 6.0, 12.0, 15.0, 11.0, 3.0, 0.0, 14.0, 5.0, 18.0, 10.0, 1.0, 13.0, 17.0, 16.0, 2.0, 15.0]",False,200,0.2,100
22,20,6.0,4223,6.341875499987509,"[19.0, 7.0, 12.0, 8.0, 6.0, 12.0, 15.0, 11.0, 3.0, 0.0, 14.0, 5.0, 18.0, 10.0, 1.0, 13.0, 17.0, 16.0, 2.0, 15.0]",False,200,0.2,100
23,50,6.0,10253,15.608524300041609,"[19.0, 7.0, 12.0, 8.0, 6.0, 12.0, 15.0, 11.0, 3.0, 0.0, 14.0, 5.0, 18.0, 10.0, 1.0, 13.0, 17.0, 16.0, 2.0, 15.0]",False,200,0.2,100
24,100,6.0,20303,30.974817400041502,"[19.0, 7.0, 12.0, 8.0, 6.0, 12.0, 15.0, 11.0, 3.0, 0.0, 14.0, 5.0, 18.0, 10.0, 1.0, 13.0, 17.0, 16.0, 2.0, 15.0]",False,200,0.2,100
25,0,17.0,200,0.07438090001232922,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,200,0.4,100
26,10,7.0,2214,3.3827050999971107,"[2.0, 4.0, 13.0, 16.0, 0.0, 6.0, 1.0, 3.0, 17.0, 19.0, 7.0, 15.0, 18.0, 14.0, 0.0, 8.0, 0.0, 17.0, 12.0, 9.0]",False,200,0.4,100
27,20,7.0,4224,6.60776949999854,"[2.0, 4.0, 13.0, 16.0, 0.0, 6.0, 1.0, 3.0, 17.0, 19.0, 7.0, 15.0, 18.0, 14.0, 0.0, 8.0, 0.0, 17.0, 12.0, 9.0]",False,200,0.4,100
28,50,7.0,10254,15.800653100013733,"[2.0, 4.0, 13.0, 16.0, 0.0, 6.0, 1.0, 3.0, 17.0, 19.0, 7.0, 15.0, 18.0, 14.0, 0.0, 8.0, 0.0, 17.0, 12.0, 9.0]",False,200,0.4,100
29,100,7.0,20304,31.15027350001037,"[2.0, 4.0, 13.0, 16.0, 0.0, 6.0, 1.0, 3.0, 17.0, 19.0, 7.0, 15.0, 18.0, 14.0, 0.0, 8.0, 0.0, 17.0, 12.0, 9.0]",False,200,0.4,100
30,0,17.0,200,0.07465949998004362,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,200,0.6,100
31,10,8.0,2213,3.4235150999738835,"[14.0, 4.0, 12.0, 10.0, 6.0, 16.0, 2.0, 11.0, 0.0, 0.0, 7.0, 19.0, 17.0, 3.0, 13.0, 0.0, 11.0, 18.0, 2.0, 0.0]",False,200,0.6,100
32,20,6.0,4225,6.698856299975887,"[5.0, 8.0, 1.0, 12.0, 16.0, 13.0, 2.0, 0.0, 14.0, 19.0, 3.0, 9.0, 12.0, 4.0, 2.0, 18.0, 11.0, 18.0, 3.0, 6.0]",False,200,0.6,100
33,50,6.0,10255,16.092278499971144,"[5.0, 8.0, 1.0, 12.0, 16.0, 13.0, 2.0, 0.0, 14.0, 19.0, 3.0, 9.0, 12.0, 4.0, 2.0, 18.0, 11.0, 18.0, 3.0, 6.0]",False,200,0.6,100
34,100,6.0,20305,31.65354789997218,"[5.0, 8.0, 1.0, 12.0, 16.0, 13.0, 2.0, 0.0, 14.0, 19.0, 3.0, 9.0, 12.0, 4.0, 2.0, 18.0, 11.0, 18.0, 3.0, 6.0]",False,200,0.6,100
35,0,17.0,200,0.07952600001590326,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,200,0.8,100
36,10,9.0,2213,3.4389826000551693,"[5.0, 9.0, 13.0, 4.0, 16.0, 7.0, 2.0, 11.0, 14.0, 0.0, 16.0, 5.0, 12.0, 10.0, 18.0, 1.0, 11.0, 19.0, 16.0, 2.0]",False,200,0.8,100
37,20,8.0,4224,6.766295300039928,"[19.0, 8.0, 12.0, 17.0, 3.0, 3.0, 4.0, 19.0, 14.0, 6.0, 5.0, 0.0, 1.0, 4.0, 2.0, 16.0, 18.0, 7.0, 9.0, 19.0]",False,200,0.8,100
38,50,8.0,10254,16.51250940002501,"[19.0, 8.0, 12.0, 17.0, 3.0, 3.0, 4.0, 19.0, 14.0, 6.0, 5.0, 0.0, 1.0, 4.0, 2.0, 16.0, 18.0, 7.0, 9.0, 19.0]",False,200,0.8,100
39,100,8.0,20304,32.63269170001149,"[19.0, 8.0, 12.0, 17.0, 3.0, 3.0, 4.0, 19.0, 14.0, 6.0, 5.0, 0.0, 1.0, 4.0, 2.0, 16.0, 18.0, 7.0, 9.0, 19.0]",False,200,0.8,100
40,0,17.0,300,0.11131989996647462,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,300,0.2,100
41,10,6.0,3313,3.6812565000145696,"[18.0, 16.0, 5.0, 11.0, 8.0, 0.0, 13.0, 18.0, 2.0, 11.0, 19.0, 12.0, 2.0, 13.0, 1.0, 6.0, 14.0, 10.0, 4.0, 7.0]",False,300,0.2,100
42,20,6.0,6323,7.111510699964128,"[18.0, 16.0, 5.0, 11.0, 8.0, 0.0, 13.0, 18.0, 2.0, 11.0, 19.0, 12.0, 2.0, 13.0, 1.0, 6.0, 14.0, 10.0, 4.0, 7.0]",False,300,0.2,100
43,50,6.0,15353,17.4227512999787,"[18.0, 16.0, 5.0, 11.0, 8.0, 0.0, 13.0, 18.0, 2.0, 11.0, 19.0, 12.0, 2.0, 13.0, 1.0, 6.0, 14.0, 10.0, 4.0, 7.0]",False,300,0.2,100
44,100,6.0,30403,34.64178950001951,"[18.0, 16.0, 5.0, 11.0, 8.0, 0.0, 13.0, 18.0, 2.0, 11.0, 19.0, 12.0, 2.0, 13.0, 1.0, 6.0, 14.0, 10.0, 4.0, 7.0]",False,300,0.2,100
45,0,17.0,300,0.1121121000032872,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,300,0.4,100
46,10,6.0,3315,3.8293681999784894,"[15.0, 13.0, 1.0, 13.0, 17.0, 5.0, 2.0, 18.0, 11.0, 0.0, 7.0, 19.0, 10.0, 14.0, 13.0, 16.0, 3.0, 12.0, 6.0, 9.0]",False,300,0.4,100
47,20,5.0,6326,7.390359000011813,"[0.0, 13.0, 8.0, 14.0, 2.0, 11.0, 16.0, 2.0, 15.0, 18.0, 10.0, 0.0, 3.0, 6.0, 17.0, 9.0, 12.0, 4.0, 17.0, 7.0]",False,300,0.4,100
48,50,5.0,15356,17.98685139999725,"[0.0, 13.0, 8.0, 14.0, 2.0, 11.0, 16.0, 2.0, 15.0, 18.0, 10.0, 0.0, 3.0, 6.0, 17.0, 9.0, 12.0, 4.0, 17.0, 7.0]",False,300,0.4,100
49,100,5.0,30406,35.65649099997245,"[0.0, 13.0, 8.0, 14.0, 2.0, 11.0, 16.0, 2.0, 15.0, 18.0, 10.0, 0.0, 3.0, 6.0, 17.0, 9.0, 12.0, 4.0, 17.0, 7.0]",False,300,0.4,100
50,0,17.0,300,0.11191049998160452,"[14, 5, 1, 8, 8, 18, 9, 7, 13, 8, 4, 18, 12, 6, 10, 3, 0, 9, 6, 6]",False,300,0.6,100
51,10,8.0,3312,3.8652948000235483,"[15.0, 8.0, 11.0, 13.0, 3.0, 19.0, 12.0, 1.0, 11.0, 16.0, 6.0, 2.0, 0.0, 17.0, 14.0, 17.0, 14.0, 18.0, 5.0, 1.0]",False,300,0.6,100
52,20,6.0,6324,7.552769300004002,"[5.0, 10.0, 1.0, 17.0, 4.0, 9.0, 17.0, 19.0, 16.0, 16.0, 5.0, 13.0, 6.0, 4.0, 2.0, 7.0, 12.0, 15.0, 19.0, 0.0]",False,300,0.6,100
